material,cantidad,precio_unitario,unidad,proveedor,fecha_pedido,_ingested_at,_source
Piedra 3/4,847.36,312.88,,YURA,2024-05-08,20260405_232605,erp_odoo
Emulsión,3273.59,116.06,,FIRTH,2024-02-12,20260405_232605,erp_odoo
Emulsión,1478.52,683.15,ton,FIRTH,2024-06-29,20260405_232605,erp_odoo
Acero Corrugado,4205.48,200.01,ml,EXSA,2024-01-21,20260405_232605,erp_odoo
Geomalla,4890.33,186.34,ton,UNACEM,2024-10-10,20260405_232605,erp_odoo
Asfalto RC-250,1234.72,555.77,m3,YURA,2024-12-04,20260405_232605,erp_odoo
Emulsión,1320.02,618.89,,FIRTH,2024-05-28,20260405_232605,erp_odoo
Tubería HDPE,359.33,421.95,,UNACEM,2024-01-19,20260405_232605,erp_odoo
Geomalla,1931.05,516.2,,EXSA,2024-05-03,20260405_232605,erp_odoo
Tubería HDPE,953.82,463.35,m2,FIRTH,2024-02-01,20260405_232605,erp_odoo
Emulsión,3728.66,787.08,,CEMENTO SUR,2024-01-12,20260405_232605,erp_odoo
Emulsión,1294.51,57.9,ml,EXSA,2024-01-22,20260405_232605,erp_odoo
Acero Corrugado,3401.58,10.19,ton,UNACEM,2024-02-28,20260405_232605,erp_odoo
Geomalla,633.16,531.3,m3,UNACEM,2024-08-06,20260405_232605,erp_odoo
Cemento,488.36,423.44,m2,UNACEM,2024-03-22,20260405_232605,erp_odoo
Cemento,1820.5,99.66,m2,CONCREMAX,2024-11-23,20260405_232605,erp_odoo
Acero Corrugado,4037.33,141.02,,YURA,2024-10-02,20260405_232605,erp_odoo
Geomalla,994.06,667.01,ml,YURA,2024-06-29,20260405_232605,erp_odoo
Tubería HDPE,1284.18,491.66,m3,FIRTH,2024-01-18,20260405_232605,erp_odoo
Arena Gruesa,683.24,405.35,und,YURA,2024-05-29,20260405_232605,erp_odoo
Emulsión,2222.27,433.24,m3,YURA,2024-01-02,20260405_232605,erp_odoo
Piedra 3/4,4199.76,260.14,ton,EXSA,2024-03-28,20260405_232605,erp_odoo
Acero Corrugado,,109.48,,UNACEM,2024-07-18,20260405_232605,erp_odoo
Acero Corrugado,4298.29,407.57,und,EXSA,2024-06-19,20260405_232605,erp_odoo
Emulsión,1802.38,209.33,,UNACEM,2024-06-03,20260405_232605,erp_odoo
Cemento,4025.03,157.99,ton,CONCREMAX,2024-03-15,20260405_232605,erp_odoo
Geomalla,2546.57,718.93,m3,UNACEM,2024-05-12,20260405_232605,erp_odoo
Asfalto RC-250,27.03,382.61,ml,YURA,2024-12-28,20260405_232605,erp_odoo
Asfalto RC-250,4592.27,281.6,,UNACEM,2024-01-07,20260405_232605,erp_odoo
Tubería HDPE,4581.63,741.58,ml,UNACEM,2024-01-20,20260405_232605,erp_odoo
Emulsión,3834.83,483.26,ton,CEMENTO SUR,2024-07-29,20260405_232605,erp_odoo
Arena Gruesa,3199.26,520.88,ml,YURA,2024-12-25,20260405_232605,erp_odoo
Acero Corrugado,1743.23,174.1,m3,YURA,2024-01-25,20260405_232605,erp_odoo
Geomalla,4668.52,445.67,m2,CONCREMAX,2024-03-06,20260405_232605,erp_odoo
Arena Gruesa,1694.62,398.77,und,FIRTH,2024-10-06,20260405_232605,erp_odoo
Piedra 3/4,471.43,198.78,und,UNACEM,2024-05-18,20260405_232605,erp_odoo
Geomalla,629.7,186.32,ml,CONCREMAX,2024-02-14,20260405_232605,erp_odoo
Arena Gruesa,710.38,375.01,ton,FIRTH,2024-11-11,20260405_232605,erp_odoo
Tubería HDPE,2328.6,553.63,,FIRTH,2024-04-18,20260405_232605,erp_odoo
Cemento,3909.82,387.27,m3,UNACEM,2024-11-26,20260405_232605,erp_odoo
Geomalla,1936.8,204.66,,CEMENTO SUR,2024-11-09,20260405_232605,erp_odoo
Tubería HDPE,3226.47,792.66,und,FIRTH,2024-03-16,20260405_232605,erp_odoo
Cemento,2918.98,538.95,ton,CONCREMAX,2024-10-25,20260405_232605,erp_odoo
Cemento,1102.32,219.39,und,YURA,2024-04-24,20260405_232605,erp_odoo
Acero Corrugado,691.67,493.4,m3,FIRTH,2024-11-17,20260405_232605,erp_odoo
Emulsión,538.13,339.75,ton,FIRTH,2024-01-25,20260405_232605,erp_odoo
Asfalto RC-250,1720.72,651.78,ton,FIRTH,2024-02-14,20260405_232605,erp_odoo
Piedra 3/4,1688.35,430.05,m3,YURA,2024-06-11,20260405_232605,erp_odoo
Arena Gruesa,3907.34,611.19,ton,YURA,2024-09-26,20260405_232605,erp_odoo
Piedra 3/4,363.24,90.56,und,CEMENTO SUR,2024-04-12,20260405_232605,erp_odoo
Asfalto RC-250,3131.91,338.88,,CEMENTO SUR,2024-12-25,20260405_232605,erp_odoo
Asfalto RC-250,4705.83,217.08,und,CONCREMAX,2024-11-08,20260405_232605,erp_odoo
Arena Gruesa,4607.07,767.22,m3,FIRTH,2024-02-23,20260405_232605,erp_odoo
Emulsión,401.78,12.14,m2,CEMENTO SUR,2024-12-19,20260405_232605,erp_odoo
Arena Gruesa,3840.03,171.59,und,UNACEM,2024-05-22,20260405_232605,erp_odoo
Asfalto RC-250,282.71,281.31,,UNACEM,2024-06-13,20260405_232605,erp_odoo
Arena Gruesa,2616.52,488.31,m3,UNACEM,2024-05-07,20260405_232605,erp_odoo
Geomalla,3339.11,608.56,,CONCREMAX,2024-08-18,20260405_232605,erp_odoo
Emulsión,3013.45,251.48,ml,UNACEM,2024-08-24,20260405_232605,erp_odoo
Acero Corrugado,4453.38,706.61,ton,FIRTH,2024-01-01,20260405_232605,erp_odoo
Cemento,814.73,217.38,,UNACEM,2024-02-16,20260405_232605,erp_odoo
Tubería HDPE,650.03,536.22,ton,UNACEM,2024-10-17,20260405_232605,erp_odoo
Piedra 3/4,4566.0,7.96,m2,CONCREMAX,2024-11-19,20260405_232605,erp_odoo
Piedra 3/4,1802.95,402.34,m2,UNACEM,2024-08-02,20260405_232605,erp_odoo
Acero Corrugado,1991.99,587.04,m2,CONCREMAX,2024-11-06,20260405_232605,erp_odoo
Asfalto RC-250,3101.18,582.64,,UNACEM,2024-02-04,20260405_232605,erp_odoo
Arena Gruesa,3553.83,345.91,ml,FIRTH,2024-04-09,20260405_232605,erp_odoo
Arena Gruesa,38.98,363.48,m2,YURA,2024-02-14,20260405_232605,erp_odoo
Emulsión,4013.75,723.88,,CONCREMAX,2024-09-22,20260405_232605,erp_odoo
Acero Corrugado,818.9,732.87,,FIRTH,2024-05-26,20260405_232605,erp_odoo
Geomalla,4425.88,477.93,m3,CEMENTO SUR,2024-06-25,20260405_232605,erp_odoo
Geomalla,2163.63,67.71,m3,UNACEM,2024-11-20,20260405_232605,erp_odoo
Tubería HDPE,4056.71,768.68,,UNACEM,2024-10-02,20260405_232605,erp_odoo
Cemento,3123.75,467.79,ton,UNACEM,2024-08-09,20260405_232605,erp_odoo
Acero Corrugado,1119.55,761.89,ton,CONCREMAX,2024-07-02,20260405_232605,erp_odoo
Piedra 3/4,2968.26,711.87,m3,UNACEM,2024-02-12,20260405_232605,erp_odoo
Tubería HDPE,42.34,569.89,ton,FIRTH,2024-01-11,20260405_232605,erp_odoo
Piedra 3/4,3818.15,353.47,ml,FIRTH,2024-08-22,20260405_232605,erp_odoo
Arena Gruesa,2337.99,538.65,und,CONCREMAX,2024-10-09,20260405_232605,erp_odoo
Asfalto RC-250,3008.16,208.82,m3,UNACEM,2024-07-01,20260405_232605,erp_odoo
Acero Corrugado,2070.47,564.04,,UNACEM,2024-10-01,20260405_232605,erp_odoo
Acero Corrugado,2858.76,799.25,,CEMENTO SUR,2024-03-01,20260405_232605,erp_odoo
Tubería HDPE,1570.22,722.94,ml,UNACEM,2024-10-25,20260405_232605,erp_odoo
Geomalla,3468.23,317.59,ml,CEMENTO SUR,2024-03-08,20260405_232605,erp_odoo
Asfalto RC-250,4183.92,492.62,und,CEMENTO SUR,2024-09-19,20260405_232605,erp_odoo
Arena Gruesa,1202.63,722.91,ml,CEMENTO SUR,2024-01-07,20260405_232605,erp_odoo
Emulsión,3149.72,156.69,ml,CONCREMAX,2024-12-05,20260405_232605,erp_odoo
Arena Gruesa,2292.45,706.4,ton,YURA,2024-04-14,20260405_232605,erp_odoo
Geomalla,3971.3,310.13,ml,EXSA,2024-10-06,20260405_232605,erp_odoo
Arena Gruesa,1019.54,688.65,ton,CONCREMAX,2024-04-17,20260405_232605,erp_odoo
Geomalla,3688.74,97.49,,CONCREMAX,2024-07-20,20260405_232605,erp_odoo
Tubería HDPE,,770.33,m2,UNACEM,2024-12-23,20260405_232605,erp_odoo
Cemento,2477.68,444.95,ton,EXSA,2024-07-06,20260405_232605,erp_odoo
Piedra 3/4,2557.31,435.13,und,EXSA,2024-05-28,20260405_232605,erp_odoo
Geomalla,2999.9,709.41,ml,UNACEM,2024-08-17,20260405_232605,erp_odoo
Asfalto RC-250,3846.06,258.97,ton,CONCREMAX,2024-06-07,20260405_232605,erp_odoo
Acero Corrugado,3228.65,165.2,ml,YURA,2024-05-24,20260405_232605,erp_odoo
Geomalla,3556.3,284.01,ton,UNACEM,2024-04-20,20260405_232605,erp_odoo
Tubería HDPE,3918.56,101.49,m2,CONCREMAX,2024-08-15,20260405_232605,erp_odoo
Geomalla,373.34,672.5,ton,EXSA,2024-09-05,20260405_232605,erp_odoo
Asfalto RC-250,2710.09,137.2,ml,UNACEM,2024-02-26,20260405_232605,erp_odoo
Tubería HDPE,4381.71,187.89,und,CONCREMAX,2024-08-17,20260405_232605,erp_odoo
Emulsión,993.94,448.57,und,YURA,2024-08-07,20260405_232605,erp_odoo
Geomalla,251.26,474.07,ton,EXSA,2024-12-05,20260405_232605,erp_odoo
Emulsión,909.1,419.03,und,CONCREMAX,2024-02-28,20260405_232605,erp_odoo
Cemento,4226.89,87.29,,UNACEM,2024-10-15,20260405_232605,erp_odoo
Cemento,842.12,691.42,ton,UNACEM,2024-05-09,20260405_232605,erp_odoo
Geomalla,3766.81,424.19,ml,YURA,2024-02-07,20260405_232605,erp_odoo
Tubería HDPE,2408.99,684.35,,FIRTH,2024-10-19,20260405_232605,erp_odoo
Acero Corrugado,4154.46,768.36,ton,FIRTH,2024-07-06,20260405_232605,erp_odoo
Arena Gruesa,4399.81,499.96,ton,UNACEM,2024-11-03,20260405_232605,erp_odoo
Arena Gruesa,2152.97,708.44,m3,UNACEM,2024-06-30,20260405_232605,erp_odoo
Geomalla,529.64,260.25,,FIRTH,2024-04-16,20260405_232605,erp_odoo
Tubería HDPE,2857.34,217.35,und,CEMENTO SUR,2024-03-21,20260405_232605,erp_odoo
Piedra 3/4,1886.94,268.34,und,UNACEM,2024-01-30,20260405_232605,erp_odoo
Emulsión,3567.49,776.21,m2,CEMENTO SUR,2024-02-14,20260405_232605,erp_odoo
Piedra 3/4,4349.76,24.84,,UNACEM,2024-08-31,20260405_232605,erp_odoo
Arena Gruesa,1810.42,315.61,m2,YURA,2024-12-04,20260405_232605,erp_odoo
Tubería HDPE,2235.06,285.8,ton,CEMENTO SUR,2024-08-31,20260405_232605,erp_odoo
Acero Corrugado,4651.69,540.26,ml,UNACEM,2024-10-03,20260405_232605,erp_odoo
Asfalto RC-250,618.9,753.69,ml,EXSA,2024-01-07,20260405_232605,erp_odoo
Emulsión,4069.39,606.52,ml,CEMENTO SUR,2024-12-28,20260405_232605,erp_odoo
Tubería HDPE,3087.73,529.08,m2,EXSA,2024-06-12,20260405_232605,erp_odoo
Emulsión,4477.39,145.12,m3,YURA,2024-01-08,20260405_232605,erp_odoo
Piedra 3/4,823.68,720.61,und,YURA,2024-12-31,20260405_232605,erp_odoo
Cemento,1606.71,266.56,und,UNACEM,2024-08-05,20260405_232605,erp_odoo
Piedra 3/4,4611.26,578.75,,EXSA,2024-07-24,20260405_232605,erp_odoo
Asfalto RC-250,4962.42,464.96,ton,UNACEM,2024-08-30,20260405_232605,erp_odoo
Arena Gruesa,2588.6,708.36,m3,CEMENTO SUR,2024-03-29,20260405_232605,erp_odoo
Cemento,854.93,266.17,ml,CONCREMAX,2024-08-20,20260405_232605,erp_odoo
Piedra 3/4,262.73,106.19,,CONCREMAX,2024-01-16,20260405_232605,erp_odoo
Emulsión,115.78,666.73,m3,CEMENTO SUR,2024-12-21,20260405_232605,erp_odoo
Asfalto RC-250,3309.93,636.54,m3,CONCREMAX,2024-08-12,20260405_232605,erp_odoo
Acero Corrugado,917.16,128.62,ml,CEMENTO SUR,2024-08-07,20260405_232605,erp_odoo
Cemento,799.17,248.97,ton,YURA,2024-04-27,20260405_232605,erp_odoo
Piedra 3/4,1651.41,783.77,m2,CEMENTO SUR,2024-10-02,20260405_232605,erp_odoo
Piedra 3/4,3402.17,121.05,m3,CONCREMAX,2024-09-03,20260405_232605,erp_odoo
Acero Corrugado,4998.52,247.32,m3,YURA,2024-11-05,20260405_232605,erp_odoo
Cemento,4021.77,185.27,m2,CONCREMAX,2024-06-05,20260405_232605,erp_odoo
Piedra 3/4,3046.27,143.01,ml,UNACEM,2024-04-13,20260405_232605,erp_odoo
Cemento,3145.5,797.87,,CONCREMAX,2024-03-03,20260405_232605,erp_odoo
Acero Corrugado,3995.78,733.73,m2,CEMENTO SUR,2024-10-23,20260405_232605,erp_odoo
Geomalla,98.94,150.43,ton,EXSA,2024-11-25,20260405_232605,erp_odoo
Arena Gruesa,940.41,438.71,,EXSA,2024-12-20,20260405_232605,erp_odoo
Cemento,4556.48,71.12,ton,FIRTH,2024-01-02,20260405_232605,erp_odoo
Geomalla,2968.96,576.37,und,UNACEM,2024-11-17,20260405_232605,erp_odoo
Tubería HDPE,4741.85,382.76,m2,YURA,2024-09-05,20260405_232605,erp_odoo
Piedra 3/4,,453.83,und,EXSA,2024-10-20,20260405_232605,erp_odoo
Arena Gruesa,2336.94,226.04,und,FIRTH,2024-05-02,20260405_232605,erp_odoo
Piedra 3/4,543.93,444.4,m3,CEMENTO SUR,2024-05-16,20260405_232605,erp_odoo
Asfalto RC-250,3957.88,60.83,ton,CONCREMAX,2024-03-19,20260405_232605,erp_odoo
Acero Corrugado,,42.89,ml,YURA,2024-02-26,20260405_232605,erp_odoo
Geomalla,4470.14,121.11,ml,CEMENTO SUR,2024-10-18,20260405_232605,erp_odoo
Cemento,3550.93,632.75,und,CONCREMAX,2024-08-09,20260405_232605,erp_odoo
Acero Corrugado,1009.38,29.33,m3,CEMENTO SUR,2024-12-09,20260405_232605,erp_odoo
Piedra 3/4,3257.99,241.29,,YURA,2024-11-28,20260405_232605,erp_odoo
Tubería HDPE,4488.72,702.86,und,UNACEM,2024-02-15,20260405_232605,erp_odoo
Cemento,2971.23,351.67,ml,YURA,2024-02-09,20260405_232605,erp_odoo
Tubería HDPE,2622.96,422.99,und,YURA,2024-01-11,20260405_232605,erp_odoo
Geomalla,3296.62,730.28,ton,UNACEM,2024-09-15,20260405_232605,erp_odoo
Geomalla,657.35,428.85,ml,UNACEM,2024-12-16,20260405_232605,erp_odoo
Cemento,144.29,528.57,,CEMENTO SUR,2024-01-04,20260405_232605,erp_odoo
Tubería HDPE,4718.23,683.05,m2,CONCREMAX,2024-10-24,20260405_232605,erp_odoo
Emulsión,574.46,216.02,m2,UNACEM,2024-10-04,20260405_232605,erp_odoo
Arena Gruesa,3218.8,504.32,,FIRTH,2024-05-28,20260405_232605,erp_odoo
Asfalto RC-250,,558.32,m2,YURA,2024-03-10,20260405_232605,erp_odoo
Cemento,1481.98,680.68,ton,YURA,2024-02-26,20260405_232605,erp_odoo
Tubería HDPE,4289.02,496.0,ton,EXSA,2024-09-25,20260405_232605,erp_odoo
Cemento,3066.15,715.39,und,EXSA,2024-05-03,20260405_232605,erp_odoo
Asfalto RC-250,1621.58,203.41,und,CEMENTO SUR,2024-04-27,20260405_232605,erp_odoo
Tubería HDPE,1981.22,65.61,m3,CONCREMAX,2024-05-22,20260405_232605,erp_odoo
Piedra 3/4,2146.96,661.63,m2,FIRTH,2024-08-13,20260405_232605,erp_odoo
Tubería HDPE,1007.86,102.49,m3,CONCREMAX,2024-06-18,20260405_232605,erp_odoo
Tubería HDPE,569.74,177.73,ml,EXSA,2024-10-24,20260405_232605,erp_odoo
Piedra 3/4,4363.67,769.18,m3,EXSA,2024-04-11,20260405_232605,erp_odoo
Emulsión,2108.71,790.18,,FIRTH,2024-08-26,20260405_232605,erp_odoo
Cemento,3390.9,409.94,,YURA,2024-09-13,20260405_232605,erp_odoo
Geomalla,3412.85,170.53,und,CEMENTO SUR,2024-04-30,20260405_232605,erp_odoo
Cemento,4305.48,400.47,,YURA,2024-02-08,20260405_232605,erp_odoo
Cemento,,211.02,m2,CONCREMAX,2024-01-17,20260405_232605,erp_odoo
Cemento,1811.23,590.99,,FIRTH,2024-04-20,20260405_232605,erp_odoo
Arena Gruesa,1527.62,689.24,und,EXSA,2024-12-07,20260405_232605,erp_odoo
Geomalla,2368.55,538.48,ml,YURA,2024-12-03,20260405_232605,erp_odoo
Acero Corrugado,2203.77,9.24,ml,FIRTH,2024-06-07,20260405_232605,erp_odoo
Acero Corrugado,488.35,501.57,,FIRTH,2024-05-05,20260405_232605,erp_odoo
Acero Corrugado,3663.21,97.7,m2,UNACEM,2024-03-21,20260405_232605,erp_odoo
Asfalto RC-250,2346.72,579.57,m3,CEMENTO SUR,2024-08-11,20260405_232605,erp_odoo
Tubería HDPE,3797.37,484.33,m3,CEMENTO SUR,2024-09-12,20260405_232605,erp_odoo
Piedra 3/4,4423.81,615.25,ml,EXSA,2024-12-06,20260405_232605,erp_odoo
Piedra 3/4,427.85,85.84,m3,UNACEM,2024-01-09,20260405_232605,erp_odoo
Arena Gruesa,2058.91,358.38,m3,FIRTH,2024-10-10,20260405_232605,erp_odoo
Emulsión,1195.5,704.04,ton,YURA,2024-04-05,20260405_232605,erp_odoo
Piedra 3/4,,293.72,ton,UNACEM,2024-08-16,20260405_232605,erp_odoo
Piedra 3/4,4607.72,209.93,,CEMENTO SUR,2024-04-16,20260405_232605,erp_odoo
Piedra 3/4,3254.14,556.73,ton,FIRTH,2024-02-03,20260405_232605,erp_odoo
Asfalto RC-250,4983.44,264.04,m2,CONCREMAX,2024-02-23,20260405_232605,erp_odoo
Tubería HDPE,4981.62,70.3,ml,CEMENTO SUR,2024-05-04,20260405_232605,erp_odoo
Acero Corrugado,2696.48,255.93,m3,EXSA,2024-01-17,20260405_232605,erp_odoo
Cemento,2151.52,725.89,ton,UNACEM,2024-04-29,20260405_232605,erp_odoo
Piedra 3/4,2194.14,603.8,ml,CONCREMAX,2024-03-10,20260405_232605,erp_odoo
Cemento,1643.67,706.73,ml,YURA,2024-10-04,20260405_232605,erp_odoo
Cemento,1014.95,529.57,ton,YURA,2024-10-15,20260405_232605,erp_odoo
Asfalto RC-250,2011.2,307.26,und,EXSA,2024-02-25,20260405_232605,erp_odoo
Cemento,618.03,27.33,ton,YURA,2024-01-11,20260405_232605,erp_odoo
Piedra 3/4,840.97,527.72,und,EXSA,2024-04-05,20260405_232605,erp_odoo
Piedra 3/4,136.69,685.96,,YURA,2024-11-25,20260405_232605,erp_odoo
Tubería HDPE,4627.96,225.18,m3,FIRTH,2024-08-12,20260405_232605,erp_odoo
Emulsión,1976.53,220.82,ton,CONCREMAX,2024-01-10,20260405_232605,erp_odoo
Tubería HDPE,4587.74,252.35,ml,FIRTH,2024-08-03,20260405_232605,erp_odoo
Cemento,1445.82,77.52,m2,FIRTH,2024-12-08,20260405_232605,erp_odoo
Acero Corrugado,738.74,709.0,und,EXSA,2024-05-15,20260405_232605,erp_odoo
Arena Gruesa,3302.91,167.63,ml,FIRTH,2024-02-08,20260405_232605,erp_odoo
Cemento,,579.1,m3,FIRTH,2024-07-19,20260405_232605,erp_odoo
Tubería HDPE,1580.46,446.31,und,EXSA,2024-09-12,20260405_232605,erp_odoo
Tubería HDPE,2720.32,552.23,m2,UNACEM,2024-03-30,20260405_232605,erp_odoo
Emulsión,4732.63,18.32,ml,UNACEM,2024-07-12,20260405_232605,erp_odoo
Emulsión,4880.48,309.04,ton,YURA,2024-11-07,20260405_232605,erp_odoo
Acero Corrugado,225.81,84.55,ml,CEMENTO SUR,2024-05-28,20260405_232605,erp_odoo
Geomalla,2637.42,690.04,ton,YURA,2024-08-10,20260405_232605,erp_odoo
Asfalto RC-250,1025.92,352.35,ton,YURA,2024-09-03,20260405_232605,erp_odoo
Tubería HDPE,3018.92,73.67,m2,YURA,2024-08-09,20260405_232605,erp_odoo
Emulsión,1870.33,664.12,,CONCREMAX,2024-08-24,20260405_232605,erp_odoo
Tubería HDPE,4517.35,269.83,,UNACEM,2024-11-19,20260405_232605,erp_odoo
Cemento,3795.75,112.1,ton,UNACEM,2024-11-24,20260405_232605,erp_odoo
Emulsión,951.96,771.85,m2,YURA,2024-06-06,20260405_232605,erp_odoo
Asfalto RC-250,2244.13,403.5,,YURA,2024-04-27,20260405_232605,erp_odoo
Piedra 3/4,2724.82,431.78,ton,UNACEM,2024-08-20,20260405_232605,erp_odoo
Asfalto RC-250,637.28,65.06,,UNACEM,2024-03-13,20260405_232605,erp_odoo
Arena Gruesa,1614.15,528.82,m3,CONCREMAX,2024-12-12,20260405_232605,erp_odoo
Arena Gruesa,3393.15,269.25,m3,FIRTH,2024-07-05,20260405_232605,erp_odoo
Acero Corrugado,3461.98,634.66,ton,CONCREMAX,2024-07-14,20260405_232605,erp_odoo
Tubería HDPE,2115.67,669.87,,FIRTH,2024-07-28,20260405_232605,erp_odoo
Arena Gruesa,549.42,284.34,ml,UNACEM,2024-10-27,20260405_232605,erp_odoo
Cemento,2087.93,537.96,ml,YURA,2024-02-22,20260405_232605,erp_odoo
Asfalto RC-250,3117.11,424.72,ton,UNACEM,2024-06-20,20260405_232605,erp_odoo
Geomalla,3993.34,419.86,und,FIRTH,2024-11-26,20260405_232605,erp_odoo
Tubería HDPE,1249.13,787.8,ml,CONCREMAX,2024-03-12,20260405_232605,erp_odoo
Cemento,2980.05,361.9,ml,EXSA,2024-04-01,20260405_232605,erp_odoo
Tubería HDPE,3490.64,545.74,ml,EXSA,2024-12-09,20260405_232605,erp_odoo
Acero Corrugado,4824.7,161.93,ton,UNACEM,2024-04-18,20260405_232605,erp_odoo
Arena Gruesa,209.75,541.25,ml,CONCREMAX,2024-07-28,20260405_232605,erp_odoo
Arena Gruesa,427.42,144.31,m2,YURA,2024-08-28,20260405_232605,erp_odoo
Arena Gruesa,3710.07,360.7,m3,CEMENTO SUR,2024-11-07,20260405_232605,erp_odoo
Acero Corrugado,2823.92,126.31,m3,EXSA,2024-07-08,20260405_232605,erp_odoo
Piedra 3/4,1624.69,606.11,und,EXSA,2024-08-24,20260405_232605,erp_odoo
Arena Gruesa,3302.24,401.77,und,YURA,2024-04-14,20260405_232605,erp_odoo
Asfalto RC-250,1652.97,792.15,m2,FIRTH,2024-06-12,20260405_232605,erp_odoo
Piedra 3/4,,760.38,m3,FIRTH,2024-11-12,20260405_232605,erp_odoo
Geomalla,711.47,132.43,,YURA,2024-04-16,20260405_232605,erp_odoo
Geomalla,2439.1,456.45,und,YURA,2024-08-26,20260405_232605,erp_odoo
Arena Gruesa,2012.37,438.03,m2,CONCREMAX,2024-01-17,20260405_232605,erp_odoo
Cemento,2275.9,554.31,m2,CEMENTO SUR,2024-01-16,20260405_232605,erp_odoo
Cemento,2432.19,648.78,ml,EXSA,2024-11-04,20260405_232605,erp_odoo
Asfalto RC-250,3558.44,189.47,ml,EXSA,2024-11-24,20260405_232605,erp_odoo
Emulsión,4261.7,341.7,,YURA,2024-05-27,20260405_232605,erp_odoo
Tubería HDPE,2103.73,598.71,m2,YURA,2024-11-26,20260405_232605,erp_odoo
Asfalto RC-250,3378.8,301.65,m3,EXSA,2024-08-10,20260405_232605,erp_odoo
Asfalto RC-250,1862.01,737.66,ton,FIRTH,2024-08-01,20260405_232605,erp_odoo
Geomalla,2820.7,451.37,,CEMENTO SUR,2024-09-15,20260405_232605,erp_odoo
Arena Gruesa,516.71,32.85,,EXSA,2024-05-31,20260405_232605,erp_odoo
Acero Corrugado,711.9,561.2,,CONCREMAX,2024-12-12,20260405_232605,erp_odoo
Emulsión,3679.22,387.46,und,EXSA,2024-12-05,20260405_232605,erp_odoo
Tubería HDPE,3036.99,430.88,m3,YURA,2024-08-02,20260405_232605,erp_odoo
Piedra 3/4,1813.6,307.73,,FIRTH,2024-06-26,20260405_232605,erp_odoo
Asfalto RC-250,302.42,569.51,m2,EXSA,2024-06-19,20260405_232605,erp_odoo
Emulsión,2901.1,110.82,m2,CEMENTO SUR,2024-08-21,20260405_232605,erp_odoo
Geomalla,208.41,220.66,m3,CEMENTO SUR,2024-06-17,20260405_232605,erp_odoo
Piedra 3/4,4521.42,583.81,ml,CONCREMAX,2024-11-23,20260405_232605,erp_odoo
Emulsión,1241.58,560.88,m3,UNACEM,2024-09-22,20260405_232605,erp_odoo
Cemento,1448.0,16.74,m3,CONCREMAX,2024-12-13,20260405_232605,erp_odoo
Asfalto RC-250,4398.33,522.78,m3,EXSA,2024-09-06,20260405_232605,erp_odoo
Asfalto RC-250,2806.15,720.33,ml,CEMENTO SUR,2024-05-05,20260405_232605,erp_odoo
Emulsión,2034.23,140.37,,CEMENTO SUR,2024-05-21,20260405_232605,erp_odoo
Acero Corrugado,2403.28,396.77,ton,UNACEM,2024-06-04,20260405_232605,erp_odoo
Geomalla,2246.71,295.97,ml,EXSA,2024-11-03,20260405_232605,erp_odoo
Acero Corrugado,,705.53,ml,UNACEM,2024-02-23,20260405_232605,erp_odoo
Cemento,114.37,334.55,,YURA,2024-09-19,20260405_232605,erp_odoo
Geomalla,3774.55,145.92,und,CONCREMAX,2024-01-24,20260405_232605,erp_odoo
Cemento,4798.99,542.3,ml,YURA,2024-09-23,20260405_232605,erp_odoo
Acero Corrugado,,192.67,m3,YURA,2024-01-09,20260405_232605,erp_odoo
Geomalla,3245.51,737.14,,UNACEM,2024-02-26,20260405_232605,erp_odoo
Asfalto RC-250,4157.08,248.21,ton,YURA,2024-01-04,20260405_232605,erp_odoo
Piedra 3/4,2240.03,223.6,m2,FIRTH,2024-11-30,20260405_232605,erp_odoo
Arena Gruesa,3575.62,86.96,,YURA,2024-07-11,20260405_232605,erp_odoo
Asfalto RC-250,1622.56,616.03,,UNACEM,2024-02-22,20260405_232605,erp_odoo
Emulsión,2007.81,741.5,,CONCREMAX,2024-04-23,20260405_232605,erp_odoo
Emulsión,1390.82,16.28,ml,EXSA,2024-03-21,20260405_232605,erp_odoo
Arena Gruesa,2574.75,66.59,und,UNACEM,2024-10-04,20260405_232605,erp_odoo
Acero Corrugado,395.02,262.75,,YURA,2024-08-26,20260405_232605,erp_odoo
Emulsión,1082.07,95.97,ml,CONCREMAX,2024-09-01,20260405_232605,erp_odoo
Acero Corrugado,4434.51,577.34,m2,FIRTH,2024-08-10,20260405_232605,erp_odoo
Acero Corrugado,3774.53,506.92,ton,EXSA,2024-09-26,20260405_232605,erp_odoo
Acero Corrugado,2375.61,368.59,und,CONCREMAX,2024-02-15,20260405_232605,erp_odoo
Emulsión,4643.97,761.75,m3,FIRTH,2024-03-30,20260405_232605,erp_odoo
Cemento,1748.35,102.8,m3,CEMENTO SUR,2024-11-23,20260405_232605,erp_odoo
Arena Gruesa,578.52,662.55,m2,CEMENTO SUR,2024-02-20,20260405_232605,erp_odoo
Cemento,3664.75,198.03,ton,EXSA,2024-05-30,20260405_232605,erp_odoo
Piedra 3/4,3687.73,789.91,m3,EXSA,2024-07-22,20260405_232605,erp_odoo
Arena Gruesa,2565.01,289.96,m3,CONCREMAX,2024-04-28,20260405_232605,erp_odoo
Tubería HDPE,2291.65,783.5,,FIRTH,2024-02-22,20260405_232605,erp_odoo
Tubería HDPE,4162.79,794.73,ml,UNACEM,2024-08-04,20260405_232605,erp_odoo
