tipo_falla,severidad,tiempo_parada_hrs,costo_reparacion,equipo_id,id_proyecto,fecha,_ingested_at,_source
Falla software,Alta,18.6,6518.45,EQ-0966,PRY-0039,2024-05-20,20260405_211439,sistema_hsec
Accidente,Media,0.5,14252.27,EQ-0521,PRY-0024,2024-12-28,20260405_211439,sistema_hsec
Lluvia,Baja,2.7,38711.66,EQ-1678,PRY-0240,2024-11-28,20260405_211439,sistema_hsec
Falla eléctrica,Media,6.1,41129.33,EQ-0397,PRY-0198,2024-01-20,20260405_211439,sistema_hsec
Lluvia,BAJA,0.2,16013.41,EQ-0012,PRY-0120,2024-02-08,20260405_211439,sistema_hsec
Falla software,BAJA,1.2,2273.12,EQ-1975,PRY-0012,2024-08-08,20260405_211439,sistema_hsec
Falla mecánica,Baja,13.9,24121.07,EQ-0258,PRY-0314,2024-03-16,20260405_211439,sistema_hsec
Falla software,critica,1.5,14875.54,EQ-1171,PRY-0244,2024-02-15,20260405_211439,sistema_hsec
Deslizamiento,Baja,0.0,50002.2,EQ-0477,PRY-0040,2024-08-24,20260405_211439,sistema_hsec
Accidente,BAJA,7.6,42485.31,EQ-0799,PRY-0132,2024-07-13,20260405_211439,sistema_hsec
Accidente,BAJA,8.3,29326.18,EQ-1174,PRY-0424,2024-01-06,20260405_211439,sistema_hsec
Falla mecánica,Media,12.7,7142.54,EQ-1913,PRY-0456,2024-08-26,20260405_211439,sistema_hsec
Falla mecánica,Alta,2.9,53818.45,EQ-1209,PRY-0041,2024-07-14,20260405_211439,sistema_hsec
Falla mecánica,Media,9.9,49135.8,EQ-0435,PRY-0407,2024-05-25,20260405_211439,sistema_hsec
Falla mecánica,Crítica,4.5,31576.32,EQ-0935,PRY-0389,2024-06-29,20260405_211439,sistema_hsec
Lluvia,Crítica,15.9,20304.96,EQ-0813,PRY-0464,2024-08-21,20260405_211439,sistema_hsec
Rotura tubería,Baja,1.0,17331.35,EQ-1967,PRY-0423,2024-09-18,20260405_211439,sistema_hsec
Falla eléctrica,Alta,-5.0,43596.81,EQ-0874,PRY-0189,2024-03-22,20260405_211439,sistema_hsec
Falla software,Alta,2.2,14651.52,EQ-0445,PRY-0466,2024-11-20,20260405_211439,sistema_hsec
Rotura tubería,Baja,2.4,8929.92,EQ-0598,PRY-0063,2024-05-29,20260405_211439,sistema_hsec
Rotura tubería,Media,11.4,35043.82,EQ-0860,PRY-0309,2024-03-24,20260405_211439,sistema_hsec
Falla mecánica,critica,6.5,36045.55,EQ-1620,PRY-0449,2024-07-18,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,12.1,720.77,EQ-1845,PRY-0424,2024-07-16,20260405_211439,sistema_hsec
Deslizamiento,Media,10.3,16672.81,EQ-1428,PRY-0388,2024-10-18,20260405_211439,sistema_hsec
Falla software,Media,1.3,37888.49,EQ-0604,PRY-0361,2024-12-03,20260405_211439,sistema_hsec
Falla eléctrica,Baja,0.7,5219.11,EQ-1812,PRY-0417,2024-06-25,20260405_211439,sistema_hsec
Falla eléctrica,Baja,2.9,36400.77,EQ-0788,PRY-0153,2024-05-30,20260405_211439,sistema_hsec
Falla software,Crítica,10.3,50205.92,EQ-0167,PRY-0242,2024-10-14,20260405_211439,sistema_hsec
Lluvia,Media,11.4,39682.1,EQ-1929,PRY-0368,2024-08-18,20260405_211439,sistema_hsec
Deslizamiento,Media,0.1,3636.13,EQ-1469,PRY-0150,2024-12-05,20260405_211439,sistema_hsec
Accidente,Crítica,3.3,18051.46,EQ-1330,PRY-0061,2024-06-24,20260405_211439,sistema_hsec
Falla eléctrica,Media,14.6,52919.09,EQ-0660,PRY-0085,2024-03-26,20260405_211439,sistema_hsec
Lluvia,Media,8.5,36185.52,EQ-0518,PRY-0259,2024-08-08,20260405_211439,sistema_hsec
Falla mecánica,Baja,6.8,7618.47,EQ-1245,PRY-0095,2024-11-27,20260405_211439,sistema_hsec
Rotura tubería,Media,6.6,48009.39,EQ-0304,PRY-0206,2024-04-28,20260405_211439,sistema_hsec
Lluvia,critica,9.2,45226.55,EQ-1636,PRY-0375,2024-05-25,20260405_211439,sistema_hsec
Falla software,Media,14.6,49180.51,EQ-0697,PRY-0104,2024-07-15,20260405_211439,sistema_hsec
Falla eléctrica,Media,18.8,18873.12,EQ-0139,PRY-0450,2024-07-05,20260405_211439,sistema_hsec
Deslizamiento,Baja,12.3,38731.79,EQ-0512,PRY-0179,2024-03-11,20260405_211439,sistema_hsec
Falla mecánica,Baja,1.7,26421.66,EQ-0015,PRY-0475,2024-05-16,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,4.0,25550.66,EQ-1543,PRY-0485,2024-06-24,20260405_211439,sistema_hsec
Rotura tubería,BAJA,7.0,4762.4,EQ-0219,PRY-0267,2024-10-12,20260405_211439,sistema_hsec
Accidente,BAJA,0.9,14938.34,EQ-0388,PRY-0191,2024-09-30,20260405_211439,sistema_hsec
Falla software,Alta,12.9,13922.04,EQ-0812,PRY-0071,2024-04-24,20260405_211439,sistema_hsec
Rotura tubería,BAJA,13.0,11524.47,EQ-1440,PRY-0358,2024-05-11,20260405_211439,sistema_hsec
Rotura tubería,BAJA,-5.0,43493.72,EQ-1402,PRY-0197,2024-06-11,20260405_211439,sistema_hsec
Accidente,Alta,10.4,15254.93,EQ-0687,PRY-0363,2024-01-30,20260405_211439,sistema_hsec
Deslizamiento,Crítica,12.2,13620.58,EQ-1398,PRY-0276,2024-06-28,20260405_211439,sistema_hsec
Accidente,BAJA,3.6,12495.55,EQ-0559,PRY-0229,2024-01-09,20260405_211439,sistema_hsec
Rotura tubería,Alta,5.8,53693.73,EQ-1249,PRY-0320,2024-03-17,20260405_211439,sistema_hsec
Falla eléctrica,Alta,3.6,47232.22,EQ-0901,PRY-0321,2024-11-05,20260405_211439,sistema_hsec
Accidente,Media,27.3,4094.05,EQ-1803,PRY-0356,2024-01-13,20260405_211439,sistema_hsec
Falla software,critica,1.9,39905.72,EQ-1459,PRY-0214,2024-04-07,20260405_211439,sistema_hsec
Deslizamiento,Alta,4.6,4270.64,EQ-1142,PRY-0317,2024-03-23,20260405_211439,sistema_hsec
Falla software,critica,1.1,27687.31,EQ-1364,PRY-0134,2024-07-08,20260405_211439,sistema_hsec
Deslizamiento,Baja,0.4,45317.23,EQ-0972,PRY-0088,2024-09-26,20260405_211439,sistema_hsec
Rotura tubería,Alta,4.3,52602.2,EQ-0022,PRY-0156,2024-02-13,20260405_211439,sistema_hsec
Lluvia,Alta,0.6,5501.87,EQ-1068,PRY-0206,2024-08-11,20260405_211439,sistema_hsec
Falla software,critica,12.6,49869.48,EQ-0409,PRY-0342,2024-06-10,20260405_211439,sistema_hsec
Deslizamiento,Alta,1.5,732.55,EQ-0539,PRY-0106,2024-01-10,20260405_211439,sistema_hsec
Falla eléctrica,Baja,1.0,5232.02,EQ-0500,PRY-0375,2024-08-04,20260405_211439,sistema_hsec
Deslizamiento,Media,0.5,31036.6,EQ-0294,PRY-0482,2024-11-01,20260405_211439,sistema_hsec
Deslizamiento,Alta,1.3,22760.76,EQ-0451,PRY-0270,2024-11-29,20260405_211439,sistema_hsec
Rotura tubería,Media,14.8,33987.66,EQ-1165,PRY-0037,2024-04-14,20260405_211439,sistema_hsec
Falla mecánica,Baja,8.8,28228.29,EQ-1228,PRY-0361,2024-03-30,20260405_211439,sistema_hsec
Lluvia,Baja,5.3,21754.47,EQ-1920,PRY-0017,2024-03-09,20260405_211439,sistema_hsec
Deslizamiento,Media,3.0,43498.7,EQ-0395,PRY-0098,2024-08-13,20260405_211439,sistema_hsec
Deslizamiento,Crítica,18.6,49221.86,EQ-1870,PRY-0202,2024-08-21,20260405_211439,sistema_hsec
Falla mecánica,critica,17.6,15056.17,EQ-1070,PRY-0283,2024-01-07,20260405_211439,sistema_hsec
Lluvia,Baja,1.5,12089.35,EQ-0410,PRY-0399,2024-10-31,20260405_211439,sistema_hsec
Falla software,Media,2.5,27812.83,EQ-1644,PRY-0100,2024-08-21,20260405_211439,sistema_hsec
Accidente,Media,7.3,36989.78,EQ-0465,PRY-0240,2024-02-13,20260405_211439,sistema_hsec
Falla software,Alta,13.0,3099.19,EQ-1208,PRY-0174,2024-03-19,20260405_211439,sistema_hsec
Accidente,Media,6.6,31718.92,EQ-1597,PRY-0232,2024-01-27,20260405_211439,sistema_hsec
Falla eléctrica,Media,17.7,36552.41,EQ-1906,PRY-0103,2024-10-15,20260405_211439,sistema_hsec
Deslizamiento,Media,4.3,10620.03,EQ-0077,PRY-0314,2024-01-20,20260405_211439,sistema_hsec
Lluvia,BAJA,1.9,26392.64,EQ-1002,PRY-0108,2024-09-01,20260405_211439,sistema_hsec
Rotura tubería,Crítica,4.9,30090.33,EQ-0506,PRY-0459,2024-06-12,20260405_211439,sistema_hsec
Falla mecánica,BAJA,8.8,1635.99,EQ-1541,PRY-0057,2024-04-21,20260405_211439,sistema_hsec
Falla mecánica,Alta,12.1,26676.74,EQ-1051,PRY-0091,2024-10-13,20260405_211439,sistema_hsec
Falla eléctrica,Media,22.2,37883.13,EQ-0241,PRY-0101,2024-12-13,20260405_211439,sistema_hsec
Lluvia,Media,8.8,39972.9,EQ-1406,PRY-0407,2024-07-04,20260405_211439,sistema_hsec
Deslizamiento,Alta,10.0,33554.43,EQ-0741,PRY-0205,2024-02-01,20260405_211439,sistema_hsec
Deslizamiento,BAJA,0.0,43287.95,EQ-1763,PRY-0140,2024-09-08,20260405_211439,sistema_hsec
Falla software,Baja,12.8,45576.82,EQ-1819,PRY-0080,2024-09-19,20260405_211439,sistema_hsec
Deslizamiento,Alta,1.0,34223.82,EQ-0156,PRY-0242,2024-05-10,20260405_211439,sistema_hsec
Falla mecánica,Crítica,19.2,41285.48,EQ-1902,PRY-0485,2024-05-29,20260405_211439,sistema_hsec
Falla mecánica,critica,20.2,7730.66,EQ-0802,PRY-0005,2024-02-12,20260405_211439,sistema_hsec
Rotura tubería,Baja,9.1,8769.37,EQ-0639,PRY-0250,2024-06-25,20260405_211439,sistema_hsec
Falla eléctrica,Crítica,25.8,41264.42,EQ-0641,PRY-0119,2024-06-29,20260405_211439,sistema_hsec
Rotura tubería,Media,1.4,17317.5,EQ-1081,PRY-0321,2024-02-23,20260405_211439,sistema_hsec
Rotura tubería,BAJA,16.9,34599.94,EQ-0620,PRY-0442,2024-03-21,20260405_211439,sistema_hsec
Falla mecánica,Baja,3.6,25674.29,EQ-1238,PRY-0130,2024-04-16,20260405_211439,sistema_hsec
Falla software,critica,2.6,4149.3,EQ-0545,PRY-0388,2024-08-05,20260405_211439,sistema_hsec
Falla mecánica,Crítica,0.8,29552.99,EQ-0197,PRY-0396,2024-03-12,20260405_211439,sistema_hsec
Accidente,Alta,4.1,48999.48,EQ-1920,PRY-0496,2024-10-14,20260405_211439,sistema_hsec
Accidente,BAJA,21.8,45550.09,EQ-1630,PRY-0069,2024-12-03,20260405_211439,sistema_hsec
Accidente,Media,5.1,23919.24,EQ-0476,PRY-0220,2024-12-18,20260405_211439,sistema_hsec
Accidente,Media,0.4,21318.78,EQ-0714,PRY-0177,2024-10-23,20260405_211439,sistema_hsec
Falla eléctrica,Media,12.4,17365.05,EQ-0752,PRY-0446,2024-02-13,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,26.0,53358.79,EQ-1905,PRY-0190,2024-06-06,20260405_211439,sistema_hsec
Rotura tubería,BAJA,5.1,10927.09,EQ-1779,PRY-0377,2024-09-10,20260405_211439,sistema_hsec
Falla mecánica,Media,1.2,28711.01,EQ-1800,PRY-0352,2024-10-14,20260405_211439,sistema_hsec
Accidente,BAJA,0.5,11885.88,EQ-1266,PRY-0127,2024-02-02,20260405_211439,sistema_hsec
Falla eléctrica,Baja,3.6,6747.17,EQ-0484,PRY-0144,2024-05-28,20260405_211439,sistema_hsec
Rotura tubería,Media,8.8,41109.44,EQ-0095,PRY-0185,2024-03-02,20260405_211439,sistema_hsec
Deslizamiento,Media,1.0,13928.9,EQ-0323,PRY-0305,2024-06-14,20260405_211439,sistema_hsec
Falla mecánica,Alta,12.2,34968.39,EQ-0526,PRY-0315,2024-07-02,20260405_211439,sistema_hsec
Rotura tubería,Baja,11.6,38207.85,EQ-1286,PRY-0082,2024-12-21,20260405_211439,sistema_hsec
Deslizamiento,Media,2.4,28708.95,EQ-0374,PRY-0050,2024-08-22,20260405_211439,sistema_hsec
Accidente,Alta,-5.0,32046.12,EQ-0314,PRY-0236,2024-08-20,20260405_211439,sistema_hsec
Deslizamiento,Alta,18.4,18507.51,EQ-1108,PRY-0468,2024-02-25,20260405_211439,sistema_hsec
Accidente,Baja,6.5,36938.29,EQ-1808,PRY-0088,2024-08-20,20260405_211439,sistema_hsec
Accidente,Media,10.6,9487.27,EQ-0889,PRY-0114,2024-07-03,20260405_211439,sistema_hsec
Falla mecánica,BAJA,19.8,7720.28,EQ-1311,PRY-0105,2024-11-19,20260405_211439,sistema_hsec
Rotura tubería,Baja,10.4,36032.34,EQ-1663,PRY-0068,2024-09-16,20260405_211439,sistema_hsec
Falla software,Crítica,-5.0,3943.07,EQ-0896,PRY-0170,2024-01-03,20260405_211439,sistema_hsec
Accidente,Baja,6.6,16171.98,EQ-1641,PRY-0042,2024-03-15,20260405_211439,sistema_hsec
Falla software,Baja,13.9,12660.63,EQ-0371,PRY-0236,2024-08-09,20260405_211439,sistema_hsec
Accidente,Crítica,0.8,3790.65,EQ-0371,PRY-0110,2024-01-12,20260405_211439,sistema_hsec
Lluvia,critica,6.2,26236.76,EQ-0003,PRY-0001,2024-04-25,20260405_211439,sistema_hsec
Accidente,Baja,7.2,5981.49,EQ-0353,PRY-0374,2024-02-24,20260405_211439,sistema_hsec
Rotura tubería,Alta,0.3,11925.02,EQ-0136,PRY-0238,2024-10-14,20260405_211439,sistema_hsec
Falla software,Baja,11.1,37182.49,EQ-0337,PRY-0440,2024-07-02,20260405_211439,sistema_hsec
Rotura tubería,Baja,4.6,20014.08,EQ-1588,PRY-0202,2024-04-03,20260405_211439,sistema_hsec
Lluvia,Media,1.5,53201.37,EQ-0257,PRY-0104,2024-08-12,20260405_211439,sistema_hsec
Accidente,Alta,11.0,24799.75,EQ-0890,PRY-0186,2024-04-15,20260405_211439,sistema_hsec
Rotura tubería,Crítica,12.7,42403.12,EQ-0814,PRY-0160,2024-11-20,20260405_211439,sistema_hsec
Accidente,Media,3.4,27417.58,EQ-1547,PRY-0444,2024-02-22,20260405_211439,sistema_hsec
Lluvia,Alta,3.1,2973.12,EQ-1734,PRY-0378,2024-12-04,20260405_211439,sistema_hsec
Lluvia,Media,17.9,11125.14,EQ-1562,PRY-0348,2024-01-26,20260405_211439,sistema_hsec
Falla software,critica,4.7,35597.37,EQ-1388,PRY-0212,2024-08-29,20260405_211439,sistema_hsec
Lluvia,Media,0.5,38176.67,EQ-1786,PRY-0290,2024-04-08,20260405_211439,sistema_hsec
Falla eléctrica,critica,6.7,23386.68,EQ-1194,PRY-0343,2024-04-25,20260405_211439,sistema_hsec
Accidente,Media,12.3,53456.11,EQ-0300,PRY-0425,2024-02-05,20260405_211439,sistema_hsec
Lluvia,Baja,22.8,39042.73,EQ-1071,PRY-0110,2024-05-03,20260405_211439,sistema_hsec
Falla mecánica,BAJA,2.4,3596.89,EQ-1292,PRY-0121,2024-03-11,20260405_211439,sistema_hsec
Deslizamiento,Baja,3.9,40703.76,EQ-0341,PRY-0186,2024-11-25,20260405_211439,sistema_hsec
Rotura tubería,BAJA,6.1,44240.7,EQ-0868,PRY-0031,2024-09-30,20260405_211439,sistema_hsec
Rotura tubería,BAJA,7.6,25921.7,EQ-1254,PRY-0270,2024-06-11,20260405_211439,sistema_hsec
Falla mecánica,critica,3.8,43908.84,EQ-0095,PRY-0367,2024-12-07,20260405_211439,sistema_hsec
Lluvia,BAJA,0.2,13659.68,EQ-0609,PRY-0456,2024-07-25,20260405_211439,sistema_hsec
Deslizamiento,Alta,2.6,35894.58,EQ-1119,PRY-0475,2024-05-12,20260405_211439,sistema_hsec
Falla eléctrica,Alta,6.9,25942.91,EQ-1564,PRY-0360,2024-04-02,20260405_211439,sistema_hsec
Lluvia,Baja,17.8,28237.11,EQ-1067,PRY-0157,2024-06-08,20260405_211439,sistema_hsec
Rotura tubería,Media,8.0,6989.78,EQ-0614,PRY-0074,2024-07-18,20260405_211439,sistema_hsec
Accidente,Baja,9.4,25912.69,EQ-1276,PRY-0490,2024-11-28,20260405_211439,sistema_hsec
Falla eléctrica,Baja,4.5,34273.73,EQ-0655,PRY-0260,2024-03-09,20260405_211439,sistema_hsec
Falla mecánica,Media,23.6,34519.85,EQ-0763,PRY-0188,2024-09-12,20260405_211439,sistema_hsec
Deslizamiento,Media,-5.0,48298.19,EQ-0215,PRY-0355,2024-02-22,20260405_211439,sistema_hsec
Rotura tubería,Alta,2.2,44199.57,EQ-0720,PRY-0314,2024-06-05,20260405_211439,sistema_hsec
Rotura tubería,BAJA,2.3,41283.74,EQ-0594,PRY-0217,2024-09-16,20260405_211439,sistema_hsec
Falla mecánica,Media,3.8,50646.17,EQ-1894,PRY-0319,2024-05-29,20260405_211439,sistema_hsec
Rotura tubería,Baja,5.6,18303.19,EQ-0108,PRY-0283,2024-01-05,20260405_211439,sistema_hsec
Deslizamiento,Media,0.3,39824.26,EQ-0133,PRY-0397,2024-08-21,20260405_211439,sistema_hsec
Accidente,Alta,2.4,14839.13,EQ-1817,PRY-0484,2024-04-20,20260405_211439,sistema_hsec
Rotura tubería,Alta,10.9,38150.57,EQ-1931,PRY-0392,2024-11-28,20260405_211439,sistema_hsec
Lluvia,critica,3.4,13373.51,EQ-1133,PRY-0458,2024-09-19,20260405_211439,sistema_hsec
Lluvia,Media,1.4,10026.37,EQ-1460,PRY-0328,2024-04-27,20260405_211439,sistema_hsec
Falla eléctrica,Baja,7.6,6118.5,EQ-0626,PRY-0430,2024-01-29,20260405_211439,sistema_hsec
Rotura tubería,Alta,14.2,9353.07,EQ-0654,PRY-0413,2024-12-20,20260405_211439,sistema_hsec
Falla software,Baja,11.1,4598.18,EQ-0620,PRY-0241,2024-07-29,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,0.1,851.89,EQ-0737,PRY-0469,2024-02-16,20260405_211439,sistema_hsec
Falla eléctrica,Media,1.9,28358.05,EQ-1172,PRY-0108,2024-04-14,20260405_211439,sistema_hsec
Rotura tubería,BAJA,5.4,49137.24,EQ-0589,PRY-0096,2024-05-25,20260405_211439,sistema_hsec
Rotura tubería,BAJA,1.7,25864.08,EQ-1715,PRY-0471,2024-11-06,20260405_211439,sistema_hsec
Accidente,Baja,0.1,25778.24,EQ-1442,PRY-0351,2024-05-04,20260405_211439,sistema_hsec
Falla mecánica,Media,11.6,11586.75,EQ-1867,PRY-0031,2024-12-27,20260405_211439,sistema_hsec
Lluvia,critica,5.9,28966.4,EQ-1259,PRY-0444,2024-04-01,20260405_211439,sistema_hsec
Falla mecánica,Media,4.2,36007.23,EQ-0072,PRY-0098,2024-07-01,20260405_211439,sistema_hsec
Falla software,Crítica,3.8,1816.74,EQ-0065,PRY-0497,2024-10-03,20260405_211439,sistema_hsec
Falla software,Media,14.4,1642.72,EQ-1865,PRY-0489,2024-12-26,20260405_211439,sistema_hsec
Falla mecánica,Baja,51.1,39329.12,EQ-0486,PRY-0309,2024-08-01,20260405_211439,sistema_hsec
Accidente,Baja,-5.0,2081.02,EQ-0241,PRY-0319,2024-02-21,20260405_211439,sistema_hsec
Accidente,Media,6.7,54042.31,EQ-1028,PRY-0092,2024-10-06,20260405_211439,sistema_hsec
Falla eléctrica,Baja,1.9,19958.89,EQ-0322,PRY-0227,2024-01-21,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,0.8,14575.45,EQ-1868,PRY-0443,2024-11-23,20260405_211439,sistema_hsec
Rotura tubería,Crítica,1.6,29222.11,EQ-1409,PRY-0013,2024-12-24,20260405_211439,sistema_hsec
Falla software,Alta,0.2,8892.87,EQ-0730,PRY-0006,2024-05-31,20260405_211439,sistema_hsec
Falla software,Baja,19.5,48746.04,EQ-0024,PRY-0128,2024-06-01,20260405_211439,sistema_hsec
Rotura tubería,Baja,14.7,14246.59,EQ-1832,PRY-0426,2024-01-11,20260405_211439,sistema_hsec
Falla software,BAJA,11.3,42128.84,EQ-0301,PRY-0359,2024-12-19,20260405_211439,sistema_hsec
Deslizamiento,Media,14.8,7431.98,EQ-1824,PRY-0003,2024-04-29,20260405_211439,sistema_hsec
Rotura tubería,Crítica,5.9,44615.89,EQ-1217,PRY-0092,2024-04-03,20260405_211439,sistema_hsec
Falla eléctrica,Alta,14.7,38238.56,EQ-1699,PRY-0379,2024-06-29,20260405_211439,sistema_hsec
Deslizamiento,Alta,6.8,8765.07,EQ-1717,PRY-0324,2024-11-07,20260405_211439,sistema_hsec
Rotura tubería,Crítica,6.0,14927.25,EQ-1611,PRY-0477,2024-11-30,20260405_211439,sistema_hsec
Falla software,Baja,11.4,41460.31,EQ-1956,PRY-0382,2024-09-21,20260405_211439,sistema_hsec
Deslizamiento,BAJA,16.0,21883.35,EQ-0305,PRY-0119,2024-09-06,20260405_211439,sistema_hsec
Rotura tubería,Baja,-5.0,33032.39,EQ-0562,PRY-0301,2024-02-25,20260405_211439,sistema_hsec
Deslizamiento,Media,7.9,50124.1,EQ-1050,PRY-0081,2024-09-22,20260405_211439,sistema_hsec
Falla eléctrica,Baja,5.5,10078.61,EQ-1584,PRY-0476,2024-10-09,20260405_211439,sistema_hsec
Rotura tubería,Media,1.7,21605.5,EQ-1411,PRY-0366,2024-10-25,20260405_211439,sistema_hsec
Falla software,Media,-5.0,29435.87,EQ-1114,PRY-0055,2024-11-10,20260405_211439,sistema_hsec
Lluvia,Alta,12.5,28855.65,EQ-1637,PRY-0325,2024-05-27,20260405_211439,sistema_hsec
Falla software,Baja,5.3,51716.86,EQ-0349,PRY-0125,2024-10-05,20260405_211439,sistema_hsec
Accidente,Baja,9.3,50360.06,EQ-1189,PRY-0100,2024-09-03,20260405_211439,sistema_hsec
Lluvia,Media,6.5,24790.48,EQ-1250,PRY-0151,2024-11-25,20260405_211439,sistema_hsec
Falla software,Crítica,3.5,4063.34,EQ-1857,PRY-0434,2024-05-24,20260405_211439,sistema_hsec
Rotura tubería,BAJA,2.5,17235.04,EQ-0572,PRY-0257,2024-10-01,20260405_211439,sistema_hsec
Deslizamiento,Baja,1.4,30817.0,EQ-0876,PRY-0180,2024-08-23,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,-5.0,45795.75,EQ-0152,PRY-0190,2024-09-28,20260405_211439,sistema_hsec
Falla mecánica,critica,11.7,34728.39,EQ-0371,PRY-0153,2024-01-06,20260405_211439,sistema_hsec
Falla eléctrica,Media,0.4,47171.84,EQ-0397,PRY-0136,2024-04-29,20260405_211439,sistema_hsec
Falla software,Baja,3.1,40266.16,EQ-1415,PRY-0251,2024-09-29,20260405_211439,sistema_hsec
Accidente,Baja,5.6,38247.91,EQ-1465,PRY-0033,2024-09-03,20260405_211439,sistema_hsec
Falla mecánica,Alta,0.4,30742.48,EQ-1671,PRY-0470,2024-03-23,20260405_211439,sistema_hsec
Deslizamiento,Alta,0.8,3431.09,EQ-0170,PRY-0310,2024-08-14,20260405_211439,sistema_hsec
Falla software,BAJA,0.1,28850.55,EQ-1490,PRY-0188,2024-06-19,20260405_211439,sistema_hsec
Falla mecánica,critica,11.5,9440.32,EQ-0395,PRY-0500,2024-01-01,20260405_211439,sistema_hsec
Rotura tubería,Baja,13.5,47772.78,EQ-1806,PRY-0073,2024-01-08,20260405_211439,sistema_hsec
Lluvia,Baja,3.6,4430.54,EQ-1895,PRY-0292,2024-01-17,20260405_211439,sistema_hsec
Lluvia,Baja,3.5,30152.59,EQ-1012,PRY-0359,2024-01-22,20260405_211439,sistema_hsec
Deslizamiento,Alta,22.9,26500.56,EQ-0911,PRY-0091,2024-04-22,20260405_211439,sistema_hsec
Falla mecánica,Baja,2.3,37706.13,EQ-0347,PRY-0077,2024-07-16,20260405_211439,sistema_hsec
Lluvia,Alta,9.1,36350.78,EQ-0074,PRY-0046,2024-08-12,20260405_211439,sistema_hsec
Deslizamiento,BAJA,10.6,34037.31,EQ-1469,PRY-0087,2024-02-18,20260405_211439,sistema_hsec
Deslizamiento,Baja,13.5,38083.47,EQ-1594,PRY-0076,2024-10-03,20260405_211439,sistema_hsec
Lluvia,Baja,4.5,6119.44,EQ-1397,PRY-0083,2024-04-15,20260405_211439,sistema_hsec
Falla eléctrica,Media,6.9,54772.74,EQ-1974,PRY-0302,2024-09-15,20260405_211439,sistema_hsec
Falla software,critica,0.4,10083.19,EQ-0272,PRY-0237,2024-01-02,20260405_211439,sistema_hsec
Falla mecánica,BAJA,6.0,16327.93,EQ-1815,PRY-0400,2024-10-22,20260405_211439,sistema_hsec
Falla eléctrica,Media,6.1,53354.04,EQ-1208,PRY-0482,2024-09-02,20260405_211439,sistema_hsec
Lluvia,BAJA,13.2,36613.74,EQ-1406,PRY-0212,2024-01-06,20260405_211439,sistema_hsec
Accidente,Baja,13.4,39841.46,EQ-1052,PRY-0325,2024-12-12,20260405_211439,sistema_hsec
Falla software,Alta,1.3,45996.31,EQ-1856,PRY-0287,2024-03-05,20260405_211439,sistema_hsec
Falla mecánica,Media,31.3,14995.25,EQ-1391,PRY-0133,2024-09-10,20260405_211439,sistema_hsec
Accidente,BAJA,12.2,53963.27,EQ-1752,PRY-0046,2024-01-24,20260405_211439,sistema_hsec
Accidente,Alta,27.2,16957.53,EQ-1439,PRY-0043,2024-08-18,20260405_211439,sistema_hsec
Lluvia,Baja,21.5,35439.31,EQ-1677,PRY-0155,2024-02-18,20260405_211439,sistema_hsec
Falla mecánica,Crítica,10.1,38805.77,EQ-0921,PRY-0071,2024-01-10,20260405_211439,sistema_hsec
Falla mecánica,Media,5.3,11117.39,EQ-1206,PRY-0083,2024-06-07,20260405_211439,sistema_hsec
Accidente,Alta,0.4,8320.65,EQ-0081,PRY-0050,2024-04-18,20260405_211439,sistema_hsec
Deslizamiento,Baja,2.1,6850.12,EQ-0427,PRY-0284,2024-03-24,20260405_211439,sistema_hsec
Lluvia,critica,6.3,44516.39,EQ-0770,PRY-0263,2024-06-22,20260405_211439,sistema_hsec
Falla mecánica,critica,7.6,42713.03,EQ-0008,PRY-0151,2024-08-03,20260405_211439,sistema_hsec
Deslizamiento,BAJA,4.6,9098.53,EQ-0279,PRY-0378,2024-04-15,20260405_211439,sistema_hsec
Deslizamiento,BAJA,-5.0,16906.89,EQ-1463,PRY-0394,2024-03-27,20260405_211439,sistema_hsec
Lluvia,Media,12.3,42729.48,EQ-1964,PRY-0136,2024-12-01,20260405_211439,sistema_hsec
Rotura tubería,Alta,6.1,26705.91,EQ-0058,PRY-0038,2024-09-26,20260405_211439,sistema_hsec
Rotura tubería,Media,0.1,696.55,EQ-0864,PRY-0317,2024-01-08,20260405_211439,sistema_hsec
Lluvia,Alta,11.5,28754.36,EQ-0731,PRY-0137,2024-11-10,20260405_211439,sistema_hsec
Accidente,Alta,0.7,3958.55,EQ-0718,PRY-0293,2024-05-02,20260405_211439,sistema_hsec
Falla eléctrica,Alta,0.5,31949.36,EQ-0172,PRY-0189,2024-08-09,20260405_211439,sistema_hsec
Rotura tubería,BAJA,4.5,39569.04,EQ-1593,PRY-0250,2024-08-05,20260405_211439,sistema_hsec
Rotura tubería,BAJA,0.3,22440.57,EQ-1673,PRY-0290,2024-10-23,20260405_211439,sistema_hsec
Falla eléctrica,Media,4.1,47211.93,EQ-0910,PRY-0074,2024-05-08,20260405_211439,sistema_hsec
Rotura tubería,Baja,1.7,13133.78,EQ-0745,PRY-0365,2024-02-03,20260405_211439,sistema_hsec
Lluvia,Crítica,7.6,2723.33,EQ-0142,PRY-0374,2024-08-30,20260405_211439,sistema_hsec
