equipo_id,tipo_equipo,horas_trabajadas,combustible_L,estado,eficiencia_pct,fecha_registro,_ingested_at,_source
EQ-1971,Excavadora,3.5,3032.0,Falla crítica,53.0,2024-10-09,20260405_172418,iot_telemetry
EQ-1234,Volquete,1471.8,3473.1,OPERATIVO,63.0,2024-03-17,20260405_172418,iot_telemetry
EQ-1383,Pavimentadora,901.6,2190.9,OPERATIVO,83.0,2024-04-13,20260405_172418,iot_telemetry
EQ-1194,Rodillo,402.9,3191.0,En espera,57.4,2024-06-06,20260405_172418,iot_telemetry
EQ-1716,Motoniveladora,1118.4,5330.8,null,71.6,2024-10-17,20260405_172418,iot_telemetry
EQ-0189,Compactadora,1985.2,3108.2,null,101.6,2024-11-24,20260405_172418,iot_telemetry
EQ-0747,Compactadora,1233.2,4116.7,Operativo,99.1,2024-03-31,20260405_172418,iot_telemetry
EQ-0989,Excavadora,2150.5,3796.6,Mantenimiento,104.9,2024-03-04,20260405_172418,iot_telemetry
EQ-1326,Pavimentadora,213.8,163.3,En espera,68.9,2024-10-10,20260405_172418,iot_telemetry
EQ-0701,Motoniveladora,256.8,4948.0,En espera,63.9,2024-08-11,20260405_172418,iot_telemetry
EQ-1469,Retroexcavadora,1261.9,134.9,Operativo,57.1,2024-01-15,20260405_172418,iot_telemetry
EQ-0041,Rodillo,2049.6,3943.7,En espera,78.2,2024-01-27,20260405_172418,iot_telemetry
EQ-1637,Grúa,2017.7,1811.3,Falla crítica,81.1,2024-04-13,20260405_172418,iot_telemetry
EQ-1740,Retroexcavadora,1050.1,3955.9,Mantenimiento,51.1,2024-10-07,20260405_172418,iot_telemetry
EQ-0152,Motoniveladora,74.8,4719.5,Falla crítica,102.3,2024-09-16,20260405_172418,iot_telemetry
EQ-0081,Excavadora,861.8,1716.1,En espera,64.9,2024-06-24,20260405_172418,iot_telemetry
EQ-1233,Rodillo,1549.7,1918.4,null,42.1,2024-05-28,20260405_172418,iot_telemetry
EQ-1162,Compactadora,965.2,3921.2,Operativo,60.6,2024-02-22,20260405_172418,iot_telemetry
EQ-0990,Motoniveladora,1801.9,5231.7,En espera,82.4,2024-05-29,20260405_172418,iot_telemetry
EQ-1958,Volquete,329.6,1499.1,Falla crítica,104.5,2024-07-05,20260405_172418,iot_telemetry
EQ-0774,Pavimentadora,2122.4,940.4,Operativo,55.6,2024-12-06,20260405_172418,iot_telemetry
EQ-1543,Volquete,391.5,2141.6,Operativo,43.2,2024-12-01,20260405_172418,iot_telemetry
EQ-0510,Grúa,1548.9,3172.5,null,89.3,2024-09-15,20260405_172418,iot_telemetry
EQ-1011,Retroexcavadora,2020.3,3777.3,Mantenimiento,64.1,2024-08-24,20260405_172418,iot_telemetry
EQ-1488,Volquete,674.6,299.6,Falla crítica,87.5,2024-07-15,20260405_172418,iot_telemetry
EQ-1671,Retroexcavadora,1302.4,4869.4,Operativo,73.3,2024-01-03,20260405_172418,iot_telemetry
EQ-1507,Excavadora,1107.1,2429.7,Mantenimiento,77.1,2024-10-28,20260405_172418,iot_telemetry
EQ-0842,Pavimentadora,125.5,4532.4,En espera,77.5,2024-11-10,20260405_172418,iot_telemetry
EQ-0615,Volquete,513.4,1052.1,En espera,54.8,2024-09-26,20260405_172418,iot_telemetry
EQ-1501,Grúa,2065.5,4929.0,Mantenimiento,59.6,2024-06-25,20260405_172418,iot_telemetry
EQ-0570,Rodillo,1321.6,3028.8,Falla crítica,96.2,2024-04-04,20260405_172418,iot_telemetry
EQ-1838,Volquete,1763.7,721.0,Mantenimiento,85.9,2024-02-23,20260405_172418,iot_telemetry
EQ-0796,Retroexcavadora,771.8,1100.2,Falla crítica,94.2,2024-02-02,20260405_172418,iot_telemetry
EQ-0430,Motoniveladora,263.0,307.4,null,92.0,2024-11-09,20260405_172418,iot_telemetry
EQ-0253,Volquete,1564.0,786.2,En espera,77.1,2024-11-07,20260405_172418,iot_telemetry
EQ-1546,Volquete,603.9,664.0,Operativo,86.2,2024-05-19,20260405_172418,iot_telemetry
EQ-1044,Volquete,1606.6,3272.6,Falla crítica,49.5,2024-01-08,20260405_172418,iot_telemetry
EQ-0366,Grúa,1902.8,1914.2,OPERATIVO,84.4,2024-03-06,20260405_172418,iot_telemetry
EQ-0387,Grúa,1889.0,4880.2,Falla crítica,104.0,2024-03-23,20260405_172418,iot_telemetry
EQ-1204,Pavimentadora,1639.1,2309.7,Operativo,101.1,2024-11-07,20260405_172418,iot_telemetry
EQ-1255,Compactadora,1114.8,581.1,En espera,41.5,2024-12-27,20260405_172418,iot_telemetry
EQ-1845,Pavimentadora,198.0,4439.2,null,58.0,2024-05-08,20260405_172418,iot_telemetry
EQ-1775,Retroexcavadora,172.0,3001.1,null,81.4,2024-04-27,20260405_172418,iot_telemetry
EQ-0609,Retroexcavadora,1583.2,4868.7,null,46.7,2024-04-28,20260405_172418,iot_telemetry
EQ-0973,Volquete,482.7,73.9,Mantenimiento,84.5,2024-02-02,20260405_172418,iot_telemetry
EQ-0290,Pavimentadora,1691.3,3266.6,En espera,85.0,2024-06-23,20260405_172418,iot_telemetry
EQ-1685,Volquete,929.4,2813.9,OPERATIVO,65.2,2024-09-24,20260405_172418,iot_telemetry
EQ-0001,Pavimentadora,33.2,4323.7,En espera,99.8,2024-01-30,20260405_172418,iot_telemetry
EQ-1456,Volquete,941.0,237.3,Falla crítica,86.2,2024-09-23,20260405_172418,iot_telemetry
EQ-1482,Compactadora,696.6,2004.3,Operativo,96.5,2024-06-09,20260405_172418,iot_telemetry
EQ-0076,Compactadora,1735.9,3962.2,OPERATIVO,89.9,2024-02-25,20260405_172418,iot_telemetry
EQ-1434,Excavadora,1541.6,2835.1,OPERATIVO,54.2,2024-09-10,20260405_172418,iot_telemetry
EQ-1660,Motoniveladora,443.2,2914.7,Operativo,56.1,2024-07-01,20260405_172418,iot_telemetry
EQ-0103,Retroexcavadora,86.4,680.2,Mantenimiento,94.1,2024-06-16,20260405_172418,iot_telemetry
EQ-1066,Compactadora,1369.8,815.1,Operativo,45.0,2024-11-15,20260405_172418,iot_telemetry
EQ-1327,Compactadora,1151.2,3710.8,OPERATIVO,50.9,2024-03-12,20260405_172418,iot_telemetry
EQ-1639,Compactadora,1680.6,960.2,Falla crítica,102.2,2024-05-15,20260405_172418,iot_telemetry
EQ-0011,Motoniveladora,2082.4,4846.1,Operativo,44.6,2024-09-20,20260405_172418,iot_telemetry
EQ-1081,Volquete,915.4,1803.1,OPERATIVO,73.7,2024-07-08,20260405_172418,iot_telemetry
EQ-0747,Pavimentadora,741.9,2066.3,Mantenimiento,91.4,2024-09-05,20260405_172418,iot_telemetry
EQ-0617,Retroexcavadora,385.6,2043.2,Mantenimiento,88.0,2024-03-27,20260405_172418,iot_telemetry
EQ-0273,Volquete,1146.6,5032.1,Mantenimiento,44.2,2024-12-17,20260405_172418,iot_telemetry
EQ-0769,Retroexcavadora,1733.5,3690.9,Falla crítica,83.6,2024-10-23,20260405_172418,iot_telemetry
EQ-0006,Grúa,731.7,5205.3,null,52.1,2024-01-17,20260405_172418,iot_telemetry
EQ-0122,Rodillo,1929.6,2817.0,Falla crítica,86.7,2024-05-14,20260405_172418,iot_telemetry
EQ-1051,Rodillo,86.3,697.7,Mantenimiento,74.0,2024-04-03,20260405_172418,iot_telemetry
EQ-1001,Rodillo,1762.7,4676.9,null,98.6,2024-07-14,20260405_172418,iot_telemetry
EQ-1062,Pavimentadora,939.2,1876.4,OPERATIVO,58.7,2024-04-10,20260405_172418,iot_telemetry
EQ-0557,Pavimentadora,2073.2,942.2,En espera,92.9,2024-07-25,20260405_172418,iot_telemetry
EQ-0029,Compactadora,1989.0,2812.3,Mantenimiento,96.0,2024-03-10,20260405_172418,iot_telemetry
EQ-0127,Rodillo,1042.7,4935.0,Operativo,67.1,2024-02-12,20260405_172418,iot_telemetry
EQ-0782,Excavadora,424.8,549.6,Operativo,45.5,2024-08-25,20260405_172418,iot_telemetry
EQ-1391,Grúa,622.8,3240.7,OPERATIVO,77.9,2024-11-13,20260405_172418,iot_telemetry
EQ-0523,Excavadora,1925.3,458.2,Mantenimiento,102.5,2024-03-07,20260405_172418,iot_telemetry
EQ-0659,Retroexcavadora,2041.6,5395.4,Falla crítica,56.5,2024-08-18,20260405_172418,iot_telemetry
EQ-0700,Rodillo,455.8,560.5,Mantenimiento,80.9,2024-08-14,20260405_172418,iot_telemetry
EQ-0445,Motoniveladora,578.8,3365.5,Falla crítica,92.6,2024-04-07,20260405_172418,iot_telemetry
EQ-0644,Rodillo,1486.2,3203.5,Mantenimiento,78.6,2024-11-19,20260405_172418,iot_telemetry
EQ-1597,Motoniveladora,932.8,3854.6,Mantenimiento,101.7,2024-12-31,20260405_172418,iot_telemetry
EQ-0659,Retroexcavadora,178.3,2579.6,Falla crítica,75.4,2024-01-20,20260405_172418,iot_telemetry
EQ-1148,Grúa,125.8,5322.6,OPERATIVO,63.3,2024-08-04,20260405_172418,iot_telemetry
EQ-0180,Excavadora,765.5,1093.2,En espera,91.4,2024-10-05,20260405_172418,iot_telemetry
EQ-1217,Volquete,1041.0,1958.9,Mantenimiento,49.0,2024-01-25,20260405_172418,iot_telemetry
EQ-1827,Grúa,1772.4,1922.9,Falla crítica,68.3,2024-03-25,20260405_172418,iot_telemetry
EQ-0541,Pavimentadora,1384.2,2524.9,null,103.5,2024-05-09,20260405_172418,iot_telemetry
EQ-0365,Grúa,1194.6,1478.6,Falla crítica,58.5,2024-08-10,20260405_172418,iot_telemetry
EQ-0610,Retroexcavadora,1005.4,5250.3,En espera,64.8,2024-06-29,20260405_172418,iot_telemetry
EQ-0583,Excavadora,1449.6,4984.7,Mantenimiento,48.5,2024-01-05,20260405_172418,iot_telemetry
EQ-0138,Motoniveladora,1356.8,3799.0,Falla crítica,68.5,2024-04-27,20260405_172418,iot_telemetry
EQ-1551,Excavadora,802.7,320.3,Falla crítica,88.6,2024-09-18,20260405_172418,iot_telemetry
EQ-1410,Rodillo,1606.8,2968.6,null,95.9,2024-02-27,20260405_172418,iot_telemetry
EQ-0717,Grúa,79.5,1523.7,En espera,55.4,2024-01-16,20260405_172418,iot_telemetry
EQ-0067,Retroexcavadora,2048.9,5463.0,null,59.1,2024-05-17,20260405_172418,iot_telemetry
EQ-0605,Rodillo,516.9,3801.6,Mantenimiento,99.7,2024-12-07,20260405_172418,iot_telemetry
EQ-1886,Grúa,452.6,1282.7,Operativo,60.0,2024-03-17,20260405_172418,iot_telemetry
EQ-1548,Grúa,712.0,1267.8,null,79.5,2024-08-12,20260405_172418,iot_telemetry
EQ-0738,Pavimentadora,2026.1,1455.3,En espera,104.5,2024-06-11,20260405_172418,iot_telemetry
EQ-0621,Compactadora,631.4,881.3,Falla crítica,53.3,2024-02-21,20260405_172418,iot_telemetry
EQ-1105,Pavimentadora,796.1,2706.5,En espera,69.1,2024-06-20,20260405_172418,iot_telemetry
EQ-1921,Rodillo,1601.1,1131.4,Mantenimiento,48.3,2024-05-22,20260405_172418,iot_telemetry
EQ-0592,Excavadora,1544.7,970.5,En espera,50.6,2024-11-06,20260405_172418,iot_telemetry
EQ-0237,Retroexcavadora,5.2,1315.4,null,59.8,2024-07-23,20260405_172418,iot_telemetry
EQ-1347,Pavimentadora,37.9,5329.3,OPERATIVO,73.3,2024-02-07,20260405_172418,iot_telemetry
EQ-1674,Volquete,1500.4,1482.8,null,82.9,2024-12-18,20260405_172418,iot_telemetry
EQ-0321,Retroexcavadora,651.8,5111.7,Mantenimiento,94.3,2024-07-16,20260405_172418,iot_telemetry
EQ-1573,Volquete,-1.0,2201.3,Operativo,77.3,2024-01-13,20260405_172418,iot_telemetry
EQ-0475,Grúa,-1.0,4825.5,Mantenimiento,60.8,2024-04-03,20260405_172418,iot_telemetry
EQ-0574,Pavimentadora,1857.8,2303.7,Falla crítica,49.5,2024-09-12,20260405_172418,iot_telemetry
EQ-0265,Pavimentadora,1402.0,935.1,Mantenimiento,98.2,2024-06-21,20260405_172418,iot_telemetry
EQ-0299,Grúa,626.9,2563.4,OPERATIVO,79.8,2024-03-20,20260405_172418,iot_telemetry
EQ-0033,Retroexcavadora,90.8,5428.9,Mantenimiento,93.5,2024-03-27,20260405_172418,iot_telemetry
EQ-0400,Retroexcavadora,1919.9,923.8,Mantenimiento,104.8,2024-02-14,20260405_172418,iot_telemetry
EQ-1814,Grúa,1827.5,502.7,En espera,47.1,2024-11-19,20260405_172418,iot_telemetry
EQ-1828,Motoniveladora,973.9,4623.1,OPERATIVO,89.3,2024-08-03,20260405_172418,iot_telemetry
EQ-1950,Pavimentadora,253.7,1371.6,Operativo,96.2,2024-08-04,20260405_172418,iot_telemetry
EQ-0609,Grúa,1653.3,3209.3,null,71.4,2024-12-05,20260405_172418,iot_telemetry
EQ-1151,Volquete,182.3,2297.1,OPERATIVO,80.6,2024-10-14,20260405_172418,iot_telemetry
EQ-0278,Grúa,1124.8,3761.7,Operativo,48.3,2024-09-08,20260405_172418,iot_telemetry
EQ-0970,Motoniveladora,1334.4,3473.6,En espera,61.2,2024-07-05,20260405_172418,iot_telemetry
EQ-0671,Rodillo,1295.6,3014.0,null,95.0,2024-06-14,20260405_172418,iot_telemetry
EQ-0834,Retroexcavadora,1151.9,1588.6,Mantenimiento,91.4,2024-09-23,20260405_172418,iot_telemetry
EQ-0320,Compactadora,2121.4,4971.8,Falla crítica,65.7,2024-02-06,20260405_172418,iot_telemetry
EQ-1029,Grúa,156.3,2023.7,Falla crítica,86.4,2024-02-10,20260405_172418,iot_telemetry
EQ-1324,Retroexcavadora,1097.7,1192.9,Mantenimiento,56.2,2024-07-10,20260405_172418,iot_telemetry
EQ-0464,Excavadora,468.2,1006.9,Falla crítica,81.9,2024-02-18,20260405_172418,iot_telemetry
EQ-1986,Excavadora,473.3,2448.7,Falla crítica,88.5,2024-09-22,20260405_172418,iot_telemetry
EQ-0440,Pavimentadora,1228.0,1620.3,Falla crítica,73.6,2024-01-27,20260405_172418,iot_telemetry
EQ-1655,Compactadora,1286.2,3760.4,Falla crítica,59.1,2024-07-30,20260405_172418,iot_telemetry
EQ-1976,Pavimentadora,720.8,3546.8,Falla crítica,42.3,2024-10-29,20260405_172418,iot_telemetry
EQ-0577,Pavimentadora,628.8,5030.7,null,65.4,2024-09-23,20260405_172418,iot_telemetry
EQ-0223,Volquete,719.5,767.4,Operativo,89.4,2024-03-24,20260405_172418,iot_telemetry
EQ-0243,Compactadora,1555.0,3142.9,OPERATIVO,61.1,2024-10-25,20260405_172418,iot_telemetry
EQ-0378,Grúa,-1.0,4799.8,Mantenimiento,75.2,2024-09-23,20260405_172418,iot_telemetry
EQ-1979,Volquete,1445.6,4668.0,OPERATIVO,41.5,2024-09-07,20260405_172418,iot_telemetry
EQ-0526,Grúa,1384.5,3405.4,null,65.5,2024-03-22,20260405_172418,iot_telemetry
EQ-1015,Motoniveladora,945.2,3485.1,OPERATIVO,41.1,2024-11-15,20260405_172418,iot_telemetry
EQ-0923,Pavimentadora,1053.7,3365.8,Falla crítica,86.8,2024-08-06,20260405_172418,iot_telemetry
EQ-1324,Excavadora,2094.5,4950.6,En espera,40.1,2024-08-24,20260405_172418,iot_telemetry
EQ-1302,Compactadora,1401.9,341.1,En espera,101.0,2024-11-08,20260405_172418,iot_telemetry
EQ-0663,Grúa,1454.2,5123.7,null,82.3,2024-11-25,20260405_172418,iot_telemetry
EQ-0497,Volquete,502.9,3529.6,Operativo,89.3,2024-10-08,20260405_172418,iot_telemetry
EQ-0115,Excavadora,1201.2,5097.9,null,104.2,2024-06-23,20260405_172418,iot_telemetry
EQ-1769,Excavadora,1874.3,307.0,null,103.7,2024-03-27,20260405_172418,iot_telemetry
EQ-1740,Motoniveladora,696.3,5450.4,Operativo,65.8,2024-05-13,20260405_172418,iot_telemetry
EQ-0587,Motoniveladora,1592.5,5378.0,En espera,66.3,2024-04-01,20260405_172418,iot_telemetry
EQ-0405,Grúa,119.6,3060.4,OPERATIVO,71.0,2024-02-19,20260405_172418,iot_telemetry
EQ-1732,Compactadora,648.2,3585.8,null,50.2,2024-05-19,20260405_172418,iot_telemetry
EQ-0995,Excavadora,1356.8,4575.4,OPERATIVO,45.3,2024-03-26,20260405_172418,iot_telemetry
EQ-1914,Rodillo,981.5,5461.3,OPERATIVO,62.7,2024-10-28,20260405_172418,iot_telemetry
EQ-1517,Volquete,707.8,240.9,null,43.1,2024-01-30,20260405_172418,iot_telemetry
EQ-0321,Retroexcavadora,500.0,3481.7,En espera,68.8,2024-06-11,20260405_172418,iot_telemetry
EQ-1372,Volquete,2160.5,3222.9,null,96.0,2024-10-10,20260405_172418,iot_telemetry
EQ-0923,Excavadora,1861.6,1646.9,OPERATIVO,74.1,2024-11-02,20260405_172418,iot_telemetry
EQ-1155,Motoniveladora,1151.2,203.6,Falla crítica,70.0,2024-05-16,20260405_172418,iot_telemetry
EQ-0306,Volquete,2057.7,4722.6,Operativo,82.0,2024-10-23,20260405_172418,iot_telemetry
EQ-1509,Pavimentadora,1227.6,4259.7,Falla crítica,92.8,2024-11-15,20260405_172418,iot_telemetry
EQ-0663,Excavadora,1002.1,4622.3,OPERATIVO,49.9,2024-09-13,20260405_172418,iot_telemetry
EQ-1956,Pavimentadora,1764.9,350.1,Operativo,79.6,2024-12-14,20260405_172418,iot_telemetry
EQ-1441,Pavimentadora,833.8,1457.3,Falla crítica,100.3,2024-08-01,20260405_172418,iot_telemetry
EQ-0948,Compactadora,204.9,4945.7,Operativo,61.2,2024-10-06,20260405_172418,iot_telemetry
EQ-0214,Pavimentadora,1281.8,292.8,En espera,42.8,2024-11-09,20260405_172418,iot_telemetry
EQ-1353,Grúa,1724.1,5343.2,Mantenimiento,47.2,2024-09-14,20260405_172418,iot_telemetry
EQ-0796,Excavadora,1960.1,3678.5,Mantenimiento,61.7,2024-08-02,20260405_172418,iot_telemetry
EQ-0629,Rodillo,1889.0,1580.3,Falla crítica,68.6,2024-01-07,20260405_172418,iot_telemetry
EQ-0510,Retroexcavadora,345.8,4990.5,Mantenimiento,102.2,2024-08-16,20260405_172418,iot_telemetry
EQ-1044,Pavimentadora,45.8,5175.5,En espera,40.3,2024-10-08,20260405_172418,iot_telemetry
EQ-0700,Motoniveladora,1538.9,5013.6,En espera,63.9,2024-05-07,20260405_172418,iot_telemetry
EQ-0605,Motoniveladora,2007.0,3591.6,Falla crítica,102.0,2024-10-17,20260405_172418,iot_telemetry
EQ-1022,Rodillo,336.7,1835.1,OPERATIVO,53.7,2024-08-07,20260405_172418,iot_telemetry
EQ-0370,Retroexcavadora,1735.5,2391.2,Falla crítica,86.8,2024-01-30,20260405_172418,iot_telemetry
EQ-1259,Motoniveladora,1451.9,3572.0,OPERATIVO,91.9,2024-10-21,20260405_172418,iot_telemetry
EQ-0456,Excavadora,-1.0,4107.4,En espera,98.5,2024-12-12,20260405_172418,iot_telemetry
EQ-1672,Pavimentadora,204.5,5267.5,null,79.9,2024-06-29,20260405_172418,iot_telemetry
EQ-1262,Motoniveladora,1739.0,5022.1,Mantenimiento,68.2,2024-03-25,20260405_172418,iot_telemetry
EQ-1441,Grúa,1907.0,2648.9,En espera,91.8,2024-07-26,20260405_172418,iot_telemetry
EQ-1598,Retroexcavadora,651.9,4727.1,Operativo,96.1,2024-08-03,20260405_172418,iot_telemetry
EQ-1983,Grúa,1038.1,1461.2,null,76.2,2024-04-22,20260405_172418,iot_telemetry
EQ-1629,Excavadora,1611.2,3215.6,Falla crítica,91.1,2024-01-18,20260405_172418,iot_telemetry
EQ-0456,Retroexcavadora,340.0,4938.9,OPERATIVO,46.7,2024-07-09,20260405_172418,iot_telemetry
EQ-0397,Retroexcavadora,1411.5,5494.7,Falla crítica,104.0,2024-08-18,20260405_172418,iot_telemetry
EQ-0070,Grúa,336.9,2985.9,null,49.0,2024-05-08,20260405_172418,iot_telemetry
EQ-1702,Volquete,506.7,2603.7,OPERATIVO,46.2,2024-07-30,20260405_172418,iot_telemetry
EQ-1610,Grúa,814.5,4501.4,Mantenimiento,72.0,2024-12-11,20260405_172418,iot_telemetry
EQ-1775,Grúa,13.8,491.7,null,55.2,2024-10-28,20260405_172418,iot_telemetry
EQ-0579,Rodillo,1781.2,2746.6,En espera,80.6,2024-12-07,20260405_172418,iot_telemetry
EQ-0650,Motoniveladora,1465.4,3301.0,Operativo,102.0,2024-03-29,20260405_172418,iot_telemetry
EQ-1487,Motoniveladora,1684.5,1693.9,Operativo,63.7,2024-07-25,20260405_172418,iot_telemetry
EQ-0671,Compactadora,853.6,245.2,Falla crítica,82.5,2024-08-06,20260405_172418,iot_telemetry
EQ-1073,Pavimentadora,198.0,1587.4,OPERATIVO,92.6,2024-05-06,20260405_172418,iot_telemetry
EQ-1045,Motoniveladora,1649.8,2172.8,Operativo,85.6,2024-05-20,20260405_172418,iot_telemetry
EQ-0461,Excavadora,2093.7,3288.7,Operativo,86.1,2024-07-09,20260405_172418,iot_telemetry
EQ-0694,Motoniveladora,727.6,1177.6,Mantenimiento,45.0,2024-08-25,20260405_172418,iot_telemetry
EQ-1483,Compactadora,456.0,5458.4,Operativo,85.8,2024-01-04,20260405_172418,iot_telemetry
EQ-1675,Pavimentadora,764.0,2451.1,OPERATIVO,90.4,2024-03-23,20260405_172418,iot_telemetry
EQ-0047,Rodillo,654.5,489.8,Falla crítica,100.2,2024-09-26,20260405_172418,iot_telemetry
EQ-0149,Pavimentadora,1883.5,2592.0,Operativo,97.0,2024-06-26,20260405_172418,iot_telemetry
EQ-1054,Rodillo,1314.1,2215.6,Falla crítica,69.1,2024-07-04,20260405_172418,iot_telemetry
EQ-0572,Motoniveladora,150.5,4386.3,Mantenimiento,41.1,2024-01-07,20260405_172418,iot_telemetry
EQ-0244,Motoniveladora,564.3,1888.6,Operativo,43.8,2024-03-11,20260405_172418,iot_telemetry
EQ-0624,Grúa,928.6,3717.2,null,95.0,2024-11-14,20260405_172418,iot_telemetry
EQ-1078,Pavimentadora,581.2,959.6,Operativo,63.7,2024-10-06,20260405_172418,iot_telemetry
EQ-1717,Rodillo,2133.5,2276.1,Falla crítica,90.3,2024-12-07,20260405_172418,iot_telemetry
EQ-1946,Grúa,778.1,3585.4,null,53.6,2024-09-04,20260405_172418,iot_telemetry
EQ-1587,Excavadora,2001.7,4377.3,En espera,42.9,2024-02-21,20260405_172418,iot_telemetry
EQ-0534,Volquete,1925.6,4218.5,Operativo,103.0,2024-04-02,20260405_172418,iot_telemetry
EQ-1138,Excavadora,2003.8,2228.7,Operativo,98.9,2024-02-08,20260405_172418,iot_telemetry
EQ-1801,Pavimentadora,1339.6,3016.1,En espera,104.8,2024-07-07,20260405_172418,iot_telemetry
EQ-1843,Compactadora,1870.5,3109.2,Mantenimiento,58.9,2024-12-11,20260405_172418,iot_telemetry
EQ-1891,Rodillo,1890.7,3097.0,Mantenimiento,61.7,2024-07-15,20260405_172418,iot_telemetry
EQ-1632,Excavadora,769.8,2559.8,null,87.5,2024-04-11,20260405_172418,iot_telemetry
EQ-0255,Pavimentadora,1625.5,1189.3,En espera,44.2,2024-11-22,20260405_172418,iot_telemetry
EQ-0293,Pavimentadora,900.2,58.5,OPERATIVO,63.4,2024-06-12,20260405_172418,iot_telemetry
EQ-0614,Motoniveladora,191.4,4878.9,En espera,63.6,2024-06-21,20260405_172418,iot_telemetry
EQ-1122,Motoniveladora,117.1,887.7,Mantenimiento,64.2,2024-10-28,20260405_172418,iot_telemetry
EQ-1757,Grúa,2183.4,4333.5,Operativo,99.2,2024-02-04,20260405_172418,iot_telemetry
EQ-1138,Volquete,2128.3,4627.9,Operativo,83.4,2024-10-07,20260405_172418,iot_telemetry
EQ-1820,Pavimentadora,1661.1,4758.0,Mantenimiento,80.2,2024-10-22,20260405_172418,iot_telemetry
EQ-1849,Rodillo,2054.5,4776.0,Falla crítica,73.5,2024-08-07,20260405_172418,iot_telemetry
EQ-1770,Motoniveladora,1515.6,336.1,null,88.7,2024-11-24,20260405_172418,iot_telemetry
EQ-0049,Retroexcavadora,417.5,73.0,Falla crítica,84.2,2024-03-19,20260405_172418,iot_telemetry
EQ-0976,Rodillo,1994.8,4131.7,En espera,81.9,2024-05-31,20260405_172418,iot_telemetry
EQ-0185,Excavadora,1595.5,4454.9,null,64.9,2024-06-21,20260405_172418,iot_telemetry
EQ-0718,Pavimentadora,1176.4,2474.2,Mantenimiento,92.6,2024-03-10,20260405_172418,iot_telemetry
EQ-1130,Pavimentadora,900.3,649.6,Operativo,54.1,2024-04-26,20260405_172418,iot_telemetry
EQ-1293,Pavimentadora,622.5,1365.2,Falla crítica,54.2,2024-02-22,20260405_172418,iot_telemetry
EQ-0781,Excavadora,359.6,963.7,Operativo,58.7,2024-10-27,20260405_172418,iot_telemetry
EQ-0322,Retroexcavadora,1953.3,4422.4,En espera,80.1,2024-02-04,20260405_172418,iot_telemetry
EQ-1593,Grúa,1437.1,1468.8,Falla crítica,102.8,2024-02-27,20260405_172418,iot_telemetry
EQ-1018,Retroexcavadora,1694.8,1101.9,null,77.6,2024-02-17,20260405_172418,iot_telemetry
EQ-0052,Pavimentadora,187.1,3639.3,OPERATIVO,102.2,2024-08-05,20260405_172418,iot_telemetry
EQ-0630,Excavadora,367.2,4341.4,null,76.0,2024-05-31,20260405_172418,iot_telemetry
EQ-0479,Volquete,240.3,339.6,En espera,90.8,2024-11-26,20260405_172418,iot_telemetry
EQ-0633,Excavadora,1781.6,106.3,En espera,57.8,2024-06-20,20260405_172418,iot_telemetry
EQ-0055,Compactadora,911.8,2475.3,Operativo,100.8,2024-10-04,20260405_172418,iot_telemetry
EQ-0283,Grúa,1752.1,4034.6,Falla crítica,59.4,2024-08-31,20260405_172418,iot_telemetry
EQ-0758,Rodillo,407.0,296.6,null,59.3,2024-04-07,20260405_172418,iot_telemetry
EQ-0278,Compactadora,968.3,3124.4,OPERATIVO,71.7,2024-02-06,20260405_172418,iot_telemetry
EQ-0231,Pavimentadora,545.9,2212.8,En espera,56.3,2024-04-09,20260405_172418,iot_telemetry
EQ-0530,Volquete,595.7,2963.4,Falla crítica,78.7,2024-12-07,20260405_172418,iot_telemetry
EQ-1743,Pavimentadora,1471.7,3547.6,OPERATIVO,64.0,2024-09-14,20260405_172418,iot_telemetry
EQ-1664,Retroexcavadora,555.8,2943.1,OPERATIVO,63.0,2024-08-10,20260405_172418,iot_telemetry
EQ-1349,Pavimentadora,2028.6,4449.3,Falla crítica,58.5,2024-01-04,20260405_172418,iot_telemetry
EQ-1211,Retroexcavadora,1421.4,2318.6,null,73.4,2024-04-17,20260405_172418,iot_telemetry
EQ-1227,Compactadora,253.5,4924.7,null,104.5,2024-02-13,20260405_172418,iot_telemetry
EQ-1364,Retroexcavadora,1196.8,971.1,Operativo,103.4,2024-06-17,20260405_172418,iot_telemetry
EQ-1373,Compactadora,1719.7,275.6,Mantenimiento,99.9,2024-06-07,20260405_172418,iot_telemetry
EQ-0526,Pavimentadora,1854.6,4051.1,Operativo,61.9,2024-12-01,20260405_172418,iot_telemetry
EQ-0365,Grúa,1898.6,2856.0,En espera,84.5,2024-05-06,20260405_172418,iot_telemetry
